03:13:43.547 >> responsesCount.size(): 0
03:13:43.550 NEW:0 >> Node UUID is: ebbc51e1-53fb-45eb-b13e-f469138eae28
03:13:43.550 NEW:0 >> Local address is: 169.254.193.255
03:13:43.593 FLW:1 >> S_NEW => S_FLW >> Timeout achieved
03:13:43.694 FLW:1 >> New node with UUID ef7fa2c9-544b-42ac-b6ab-6f092de3a025 and IP 169.254.193.255 was discovered
03:13:43.727 FLW:1 >> New node with UUID a5abb75c-1127-482d-8951-2ed8a25b0211 and IP 169.254.193.255 was discovered
03:13:43.996 FLW:1 >> New node with UUID 09f2524d-2429-44b4-8d8f-12ed7e671070 and IP 169.254.193.255 was discovered
03:13:44.005 FLW:1 >> New node with UUID 217825cb-55b4-4446-b4e9-23a9fc004d4f and IP 169.254.193.255 was discovered
03:18:27.672 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:28.172 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:28.672 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:29.173 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:29.672 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:30.173 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:30.673 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:31.173 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:31.673 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:32.173 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:32.673 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:33.173 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:33.673 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:33.974 FLW:3 >> New node with UUID 193595fe-506f-4745-8333-415aa2f5760f and IP 169.254.193.255 was discovered
03:18:34.174 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:34.674 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:35.174 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:35.674 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:36.174 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:36.675 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:37.174 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:37.674 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:38.174 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:38.675 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:39.177 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:39.676 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:40.176 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:40.676 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:41.176 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:41.676 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:42.176 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:42.675 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:43.179 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:43.675 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:44.177 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:44.675 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:45.182 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:45.679 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:46.176 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:46.676 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:47.175 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:47.676 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:48.176 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:48.676 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:49.177 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:49.678 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:50.175 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:50.675 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:51.175 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:51.675 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:52.176 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:52.676 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:53.176 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:53.676 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:54.177 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:54.676 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:55.176 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:55.676 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:56.176 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:56.676 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:57.184 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:57.677 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:58.178 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:58.677 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:18:58.929 FLW:4 >> S_FLW => S_FLW >> Election request from the higher term #4.
03:18:58.933 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:18:58.934 FLW:4 >> It took 1 consecutive elections to achieve consensus.
03:18:59.433 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:18:59.933 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:00.433 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:00.933 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:01.433 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:01.934 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:02.433 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:02.933 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:03.433 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:03.933 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:04.433 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:04.933 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:05.434 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:05.934 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:06.434 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:06.935 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:07.434 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:07.934 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:08.434 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:08.934 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:09.435 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:09.935 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:10.435 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:10.934 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.435 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.581 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.598 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.617 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.641 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.655 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.660 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.670 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.677 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.692 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.695 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.725 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.745 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.768 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.783 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.788 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.801 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.805 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.825 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.839 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.844 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.871 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.874 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.902 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.920 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.939 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.951 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.963 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.967 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:11.986 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.004 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.017 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.030 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.035 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.045 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.059 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.062 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.071 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.085 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.101 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.110 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.117 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.123 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.136 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.142 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.148 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.157 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.167 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.172 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.199 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.214 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.262 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.273 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.282 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.292 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.355 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.386 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.427 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.458 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.490 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.529 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.551 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.581 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.605 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.631 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.655 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.674 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.691 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.729 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.731 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.734 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.740 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.744 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.762 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.773 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.776 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.797 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.801 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.803 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.805 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.822 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.826 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.850 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.862 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.884 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.898 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.912 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.925 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.942 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.952 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.957 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:12.981 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.226 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.231 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.244 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.256 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.279 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.298 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.317 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.334 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.338 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.349 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.352 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.359 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.363 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.374 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.381 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.387 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.393 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.405 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.408 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.432 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.449 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.463 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.468 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.479 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.484 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.497 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.509 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.514 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.523 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.529 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.546 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.564 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.578 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.595 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.607 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.624 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.637 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.654 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.664 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.677 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.693 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.708 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.722 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.735 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.747 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.758 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.770 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.784 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.798 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.817 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.822 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.828 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.832 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.874 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.886 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.946 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:13.973 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.010 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.042 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.097 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.144 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.152 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.153 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.173 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.181 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.201 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.238 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.262 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.287 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.299 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.303 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.307 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.313 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.339 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.357 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.369 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.383 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.396 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.415 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.422 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.459 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.478 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.493 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.519 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.541 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.567 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.587 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.606 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.623 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.638 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
03:19:14.650 FLW:4 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #4
